CLAVE,PUB_YEAR,CITED_DOCS,CITES_3Y,AFFILIATIONS,AUTHORS,INTL_AFIL,Q1Q2,BOOK,CHAPTER,CONFERENCE,JOURNAL,DOCS,CITE_SCORE,BASE_YEAR,YEAR_N
37,2012,1,4,5,8,2,1,1,0,0,1,2,2,2010,3
37,2013,3,8,35,39,30,3,0,0,0,3,3,2.667,2010,4
37,2014,2,4,6,10,1,2,0,0,0,2,2,2,2010,5
39,2010,1,1,7,11,3,1,0,1,0,2,3,0.333,2010,1
39,2011,1,1,4,4,1,1,0,1,0,1,2,0.5,2010,2
39,2012,0,0,4,6,2,1,0,0,1,1,2,0,2010,3
39,2013,0,0,3,5,1,2,0,1,0,1,2,0,2010,4
39,2014,0,0,16,27,6,2,0,3,0,4,7,0,2010,5
45,2010,4,4,19,33,3,8,0,8,1,2,11,0.364,2010,1
45,2011,1,1,11,18,2,5,0,3,1,2,6,0.167,2010,2
45,2012,1,2,4,6,1,2,0,0,0,2,2,1,2010,3
45,2013,2,3,5,8,1,1,0,0,2,1,3,1,2010,4
45,2014,4,4,37,55,29,5,0,0,0,5,5,0.8,2010,5
46,2010,1,1,2,3,0,1,0,0,0,1,1,1,2010,1
46,2011,2,2,8,17,3,2,0,0,2,2,4,0.5,2010,2
46,2012,2,2,9,12,5,2,0,0,1,3,4,0.5,2010,3
46,2013,1,1,6,12,1,2,0,0,0,3,3,0.333,2010,4
46,2014,3,4,7,17,2,0,0,0,2,3,5,0.8,2010,5
50,2010,6,15,37,73,20,4,0,0,8,6,14,1.071,2010,1
50,2011,7,17,30,66,16,7,0,0,5,7,12,1.417,2010,2
50,2012,4,7,47,95,24,6,0,0,11,6,17,0.412,2010,3
50,2013,9,15,47,99,25,7,0,0,7,8,15,1,2010,4
50,2014,4,6,27,58,12,5,0,0,3,7,10,0.6,2010,5
53,2010,0,0,3,5,0,0,0,1,0,0,1,0,2010,1
53,2011,1,2,2,5,1,1,0,0,0,1,1,2,2010,2
53,2012,0,0,10,12,2,3,0,0,0,3,3,0,2010,3
53,2013,0,0,4,10,2,1,0,1,0,1,2,0,2010,4
53,2014,0,0,2,4,0,1,0,0,0,1,1,0,2010,5
54,2010,3,3,9,42,0,3,0,2,0,4,6,0.5,2010,1
54,2011,0,0,6,21,3,1,0,0,1,2,3,0,2010,2
54,2012,2,3,5,32,0,2,0,0,1,3,4,0.75,2010,3
54,2013,0,0,3,23,0,0,0,0,3,0,3,0,2010,4
54,2014,1,2,9,41,1,3,0,0,0,5,5,0.4,2010,5
58,2010,3,3,26,57,1,6,0,2,0,8,10,0.3,2010,1
58,2011,3,4,13,28,1,4,0,0,0,5,5,0.8,2010,2
58,2012,2,2,18,40,4,4,1,0,0,7,8,0.25,2010,3
58,2013,1,2,6,11,0,3,0,0,0,3,3,0.667,2010,4
58,2014,1,1,3,6,0,1,0,0,0,2,2,0.5,2010,5
61,2010,1,1,7,9,0,1,1,0,0,2,3,0.333,2010,1
61,2011,2,3,12,23,1,3,0,0,0,5,5,0.6,2010,2
61,2012,1,1,3,7,1,0,0,0,0,1,1,1,2010,3
61,2013,2,3,6,10,2,2,0,0,0,2,2,1.5,2010,4
61,2014,2,2,9,18,3,3,0,0,0,3,3,0.667,2010,5
63,2010,2,4,13,18,6,2,0,1,1,2,4,1,2010,1
63,2011,0,0,2,6,0,0,1,0,1,0,2,0,2010,2
63,2012,2,2,3,10,0,2,0,0,1,2,3,0.667,2010,3
63,2013,0,0,2,4,1,0,0,0,1,0,1,0,2010,4
63,2014,1,2,1,3,0,1,0,0,0,1,1,2,2010,5
66,2010,1,1,13,36,2,1,0,0,6,1,7,0.143,2010,1
66,2011,1,1,2,5,1,1,0,0,0,1,1,1,2010,2
66,2012,3,6,9,20,0,1,0,0,4,1,5,1.2,2010,3
66,2013,3,3,12,22,0,2,0,0,3,3,6,0.5,2010,4
66,2014,1,1,4,18,0,0,0,2,0,2,4,0.25,2010,5
67,2010,2,1,9,14,2,5,0,0,0,5,5,0.2,2010,1
67,2011,2,4,8,13,1,5,0,0,0,5,5,0.8,2010,2
67,2012,2,3,11,18,2,6,0,0,0,6,6,0.5,2010,3
67,2013,0,0,3,6,1,2,0,0,0,2,2,0,2010,4
67,2014,1,1,6,9,1,4,0,0,0,4,4,0.25,2010,5
73,2010,0,0,5,10,1,1,0,1,0,1,2,0,2010,1
73,2011,1,3,2,4,0,1,0,0,0,1,1,3,2010,2
73,2012,0,0,10,19,2,1,0,2,0,2,4,0,2010,3
73,2013,1,1,5,11,1,1,0,1,0,1,2,0.5,2010,4
73,2014,0,0,3,5,1,1,0,0,0,1,1,0,2010,5
74,2010,1,6,3,9,1,1,0,0,0,1,1,6,2010,1
74,2011,1,1,7,18,2,2,0,0,1,2,3,0.333,2010,2
74,2012,2,3,16,39,2,3,0,0,2,5,7,0.429,2010,3
74,2013,0,0,8,19,0,1,0,0,3,1,4,0,2010,4
74,2014,3,3,15,32,3,1,0,0,3,3,6,0.5,2010,5
75,2010,1,1,10,23,2,1,0,0,3,2,5,0.2,2010,1
75,2011,1,5,2,8,0,1,0,0,0,2,2,2.5,2010,2
75,2012,4,10,25,71,1,5,0,0,7,6,13,0.769,2010,3
75,2013,4,10,18,33,0,6,0,0,0,7,7,1.429,2010,4
75,2014,11,14,77,157,42,10,2,0,6,10,18,0.778,2010,5
76,2010,0,0,1,4,0,1,0,0,0,1,1,0,2010,1
76,2011,0,0,1,3,0,1,0,0,0,1,1,0,2010,2
76,2012,2,3,5,16,1,3,0,0,0,4,4,0.75,2010,3
76,2013,2,2,2,8,0,2,0,0,0,2,2,1,2010,4
76,2014,0,0,1,4,0,1,0,0,0,1,1,0,2010,5
82,2010,4,5,37,78,3,1,0,1,13,2,16,0.313,2010,1
82,2011,1,1,11,27,0,3,0,3,1,1,5,0.2,2010,2
82,2012,1,2,7,18,1,2,0,1,0,2,3,0.667,2010,3
82,2013,0,0,8,19,0,0,0,2,1,2,5,0,2010,4
82,2014,1,12,7,17,3,1,0,0,0,2,2,6,2010,5
84,2010,0,0,25,59,6,3,0,0,9,7,16,0,2010,1
84,2011,1,1,12,32,4,0,0,0,5,3,8,0.125,2010,2
84,2012,1,1,16,44,2,2,0,1,5,5,11,0.091,2010,3
84,2013,5,9,21,51,1,5,0,2,4,5,11,0.818,2010,4
84,2014,5,8,21,55,2,2,0,0,6,7,13,0.615,2010,5
87,2010,2,4,7,17,0,3,0,0,0,4,4,1,2010,1
87,2011,2,2,7,15,1,0,0,2,1,1,4,0.5,2010,2
87,2012,1,4,5,10,1,0,0,0,0,2,2,2,2010,3
87,2013,1,4,12,24,3,0,0,1,1,3,5,0.8,2010,4
87,2014,2,3,11,28,0,2,0,0,0,4,4,0.75,2010,5
88,2010,1,1,7,11,3,0,0,0,2,2,4,0.25,2010,1
88,2011,2,5,28,38,11,1,0,0,11,4,15,0.333,2010,2
88,2012,1,1,4,2,2,0,1,0,0,1,2,0.5,2010,3
88,2013,1,2,16,24,8,0,0,0,5,4,9,0.222,2010,4
88,2014,2,1,9,12,4,0,1,0,1,3,5,0.2,2010,5
93,2010,3,6,5,10,1,4,0,0,0,4,4,1.5,2010,1
93,2011,2,5,5,7,1,2,0,0,1,2,3,1.667,2010,2
93,2012,0,0,3,8,0,3,0,0,0,3,3,0,2010,3
93,2013,1,3,1,3,0,1,0,0,0,1,1,3,2010,4
93,2014,1,3,2,2,0,1,0,0,0,1,1,3,2010,5
94,2010,8,14,35,72,6,8,0,0,3,9,12,1.167,2010,1
94,2011,11,15,49,116,4,4,0,0,10,9,19,0.789,2010,2
94,2012,6,14,19,44,0,4,0,0,1,7,8,1.75,2010,3
94,2013,8,15,23,60,0,7,0,1,1,8,10,1.5,2010,4
94,2014,9,12,40,92,2,7,0,0,6,9,15,0.8,2010,5
97,2010,0,0,1,4,0,0,0,0,0,1,1,0,2010,1
97,2011,1,1,10,22,0,2,0,0,3,2,5,0.2,2010,2
97,2012,2,8,5,15,0,2,0,0,2,2,4,2,2010,3
97,2013,0,0,7,14,0,1,0,1,1,2,4,0,2010,4
97,2014,1,1,5,10,0,0,0,1,1,1,3,0.333,2010,5
98,2010,4,6,17,23,0,4,0,0,2,5,7,0.857,2010,1
98,2011,3,8,25,40,0,4,0,0,6,5,11,0.727,2010,2
98,2012,3,9,20,35,1,4,0,0,6,4,10,0.9,2010,3
98,2013,7,10,18,26,0,6,0,0,0,8,8,1.25,2010,4
98,2014,3,3,14,22,0,3,0,0,2,5,7,0.429,2010,5
99,2010,2,3,8,15,3,0,0,0,4,0,4,0.75,2010,1
99,2011,2,2,3,7,1,0,0,0,2,0,2,1,2010,2
99,2012,3,8,12,33,2,3,0,1,2,4,7,1.143,2010,3
99,2013,1,1,6,17,3,0,0,0,3,0,3,0.333,2010,4
99,2014,1,1,10,28,1,1,0,1,5,1,7,0.143,2010,5
105,2010,1,2,4,5,1,0,0,0,2,0,2,1,2010,1
105,2011,1,1,6,8,2,0,0,1,2,0,3,0.333,2010,2
105,2012,1,1,5,5,2,0,0,0,2,0,2,0.5,2010,3
105,2013,1,4,11,13,7,1,0,0,3,1,4,1,2010,4
105,2014,2,4,14,15,7,1,0,0,3,1,4,1,2010,5
114,2010,1,1,1,4,0,1,0,0,0,1,1,1,2010,1
114,2011,1,1,2,7,0,2,0,0,0,2,2,0.5,2010,2
114,2012,1,2,2,4,0,1,0,0,0,1,1,2,2010,3
114,2013,0,0,3,8,0,1,0,0,0,2,2,0,2010,4
114,2014,0,0,5,11,0,2,0,0,0,3,3,0,2010,5
115,2010,0,0,6,11,0,2,0,0,0,2,2,0,2010,1
115,2011,2,4,8,11,0,0,0,0,0,2,2,2,2010,2
115,2012,2,6,13,23,0,0,0,0,0,4,4,1.5,2010,3
115,2013,3,6,17,24,0,1,0,0,0,4,4,1.5,2010,4
115,2014,2,2,13,23,0,3,0,0,0,4,4,0.5,2010,5
120,2010,1,1,2,3,0,1,0,0,0,1,1,1,2010,1
120,2011,2,5,24,37,7,5,0,0,0,6,6,0.833,2010,2
120,2012,1,1,5,13,1,1,0,0,0,2,2,0.5,2010,3
120,2013,1,1,3,6,1,1,0,0,0,1,1,1,2010,4
120,2014,3,5,8,15,3,3,0,0,0,3,3,1.667,2010,5
122,2010,2,3,7,20,2,3,0,0,0,3,3,1,2010,1
122,2011,1,1,4,10,0,1,0,0,0,2,2,0.5,2010,2
122,2012,0,0,3,7,0,0,0,0,0,1,1,0,2010,3
122,2013,1,1,4,11,0,1,0,0,1,1,2,0.5,2010,4
122,2014,1,2,9,26,0,3,0,0,2,3,5,0.4,2010,5
129,2010,0,0,10,28,0,3,0,2,0,3,5,0,2010,1
129,2011,0,0,11,25,1,4,0,0,0,4,4,0,2010,2
129,2012,0,0,3,4,0,0,0,0,0,1,1,0,2010,3
129,2013,1,1,2,5,0,1,0,0,0,1,1,1,2010,4
129,2014,0,0,2,4,0,1,0,0,0,1,1,0,2010,5
132,2010,4,8,15,51,5,2,0,4,0,4,8,1,2010,1
132,2011,1,1,3,13,0,2,0,0,0,2,2,0.5,2010,2
132,2012,3,8,6,20,0,1,0,0,0,3,3,2.667,2010,3
132,2013,2,7,6,18,1,3,0,0,0,3,3,2.333,2010,4
132,2014,2,3,7,11,0,2,0,0,0,2,2,1.5,2010,5
133,2010,1,3,10,15,1,1,1,0,5,1,7,0.429,2010,1
133,2011,2,1,8,8,2,1,1,0,0,3,4,0.25,2010,2
133,2012,0,0,10,13,1,0,2,0,3,2,7,0,2010,3
133,2013,0,0,2,3,1,0,0,0,1,0,1,0,2010,4
133,2014,4,4,8,23,0,0,1,0,5,2,8,0.5,2010,5
134,2010,2,3,5,11,0,2,0,0,0,2,2,1.5,2010,1
134,2011,1,2,3,3,0,1,0,0,0,1,1,2,2010,2
134,2012,1,2,4,9,0,1,0,0,0,2,2,1,2010,3
134,2013,1,1,6,8,0,1,0,0,0,2,2,0.5,2010,4
134,2014,1,1,8,13,0,3,0,0,0,3,3,0.333,2010,5
135,2010,1,1,3,7,1,0,0,0,0,1,1,1,2010,1
135,2011,3,5,7,18,1,2,0,0,0,3,3,1.667,2010,2
135,2012,2,2,14,38,3,2,0,0,0,6,6,0.333,2010,3
135,2013,0,0,5,11,0,1,0,0,0,2,2,0,2010,4
135,2014,1,2,3,7,1,1,0,0,0,1,1,2,2010,5
136,2010,0,0,2,13,0,0,0,1,1,0,2,0,2010,1
136,2011,0,0,1,5,0,0,0,0,1,0,1,0,2010,2
136,2012,1,3,11,22,0,3,0,0,1,3,4,0.75,2010,3
136,2013,1,3,6,16,0,0,0,0,1,2,3,1,2010,4
136,2014,0,0,4,11,0,1,0,0,0,2,2,0,2010,5
146,2010,6,11,25,54,12,3,0,3,0,5,8,1.375,2010,1
146,2011,4,3,19,40,8,6,0,0,0,7,7,0.429,2010,2
146,2012,4,6,21,41,9,7,0,0,1,7,8,0.75,2010,3
146,2013,5,10,38,88,16,9,0,0,3,12,15,0.667,2010,4
146,2014,10,14,43,87,17,12,0,0,0,15,15,0.933,2010,5
147,2010,0,0,5,9,1,1,0,1,2,0,3,0,2010,1
147,2011,1,1,3,6,0,1,0,1,1,0,2,0.5,2010,2
147,2012,2,2,3,7,0,1,0,0,0,2,2,1,2010,3
147,2013,0,0,7,14,0,2,0,1,2,1,4,0,2010,4
147,2014,0,0,7,12,1,2,0,0,0,3,3,0,2010,5
151,2010,0,0,7,18,0,1,0,2,0,2,4,0,2010,1
151,2011,0,0,11,18,3,2,0,0,1,2,3,0,2010,2
151,2012,0,0,6,13,3,0,0,0,2,0,2,0,2010,3
151,2013,1,2,6,13,3,0,0,0,0,2,2,1,2010,4
151,2014,2,5,11,26,4,2,0,0,0,3,3,1.667,2010,5
153,2010,0,0,3,10,0,0,0,2,0,0,2,0,2010,1
153,2011,1,1,4,12,1,2,0,0,0,2,2,0.5,2010,2
153,2012,1,2,4,14,0,1,0,0,0,2,2,1,2010,3
153,2013,0,0,2,8,0,1,0,0,0,1,1,0,2010,4
153,2014,3,3,3,24,0,2,0,0,0,3,3,1,2010,5
157,2010,1,1,7,8,0,0,0,0,0,2,2,0.5,2010,1
157,2011,0,0,10,11,0,0,0,0,2,1,3,0,2010,2
157,2012,1,1,14,23,1,3,0,1,2,2,5,0.2,2010,3
157,2013,4,16,20,23,0,3,0,0,2,5,7,2.286,2010,4
157,2014,5,10,21,30,0,3,0,0,5,5,10,1,2010,5
158,2010,0,0,3,5,0,0,0,0,0,1,1,0,2010,1
158,2011,1,1,5,7,0,0,0,0,0,2,2,0.5,2010,2
158,2012,0,0,2,5,0,0,0,1,0,0,1,0,2010,3
158,2013,1,1,3,5,1,0,0,0,0,1,1,1,2010,4
158,2014,1,2,6,12,2,1,0,0,0,2,2,1,2010,5
159,2010,0,0,12,22,2,0,0,0,4,0,4,0,2010,1
159,2011,0,0,17,34,1,0,0,0,5,0,5,0,2010,2
159,2012,0,0,8,19,0,0,1,0,2,0,3,0,2010,3
159,2013,0,0,3,7,0,0,0,0,1,0,1,0,2010,4
159,2014,0,0,3,6,0,0,0,0,1,0,1,0,2010,5
160,2010,2,3,4,6,0,2,0,0,0,2,2,1.5,2010,1
160,2011,1,1,8,22,0,2,0,2,1,3,6,0.167,2010,2
160,2012,2,3,3,4,0,1,0,0,0,2,2,1.5,2010,3
160,2013,0,0,1,3,0,1,0,0,0,1,1,0,2010,4
160,2014,1,3,3,9,0,2,0,0,0,2,2,1.5,2010,5
162,2010,0,0,3,10,0,1,0,1,1,0,2,0,2010,1
162,2011,0,0,10,14,2,1,0,0,1,1,2,0,2010,2
162,2012,1,1,5,13,0,1,0,0,2,1,3,0.333,2010,3
162,2013,0,0,1,6,0,0,0,0,1,0,1,0,2010,4
162,2014,1,1,11,27,1,2,0,0,1,4,5,0.2,2010,5
164,2010,0,0,1,4,0,0,0,0,1,0,1,0,2010,1
164,2011,0,0,1,5,0,0,0,0,1,0,1,0,2010,2
164,2012,1,3,11,22,0,3,0,0,1,3,4,0.75,2010,3
164,2013,1,3,6,16,0,0,0,0,1,2,3,1,2010,4
164,2014,0,0,4,11,0,1,0,0,0,2,2,0,2010,5
165,2010,1,1,18,70,2,1,0,0,7,2,9,0.111,2010,1
165,2011,1,3,3,25,0,0,0,0,2,1,3,1,2010,2
165,2012,1,2,5,20,0,1,0,0,2,1,3,0.667,2010,3
165,2013,0,0,9,13,0,0,0,0,2,0,2,0,2010,4
165,2014,2,3,10,28,0,2,1,0,1,3,5,0.6,2010,5
168,2010,4,7,25,40,5,7,0,0,3,7,10,0.7,2010,1
168,2011,4,6,24,42,7,6,0,0,2,7,9,0.667,2010,2
168,2012,2,4,23,38,7,3,0,0,4,3,7,0.571,2010,3
168,2013,1,1,7,13,2,2,0,1,0,2,3,0.333,2010,4
168,2014,3,6,20,25,5,2,0,0,2,3,5,1.2,2010,5
173,2010,7,12,23,27,7,4,0,0,9,4,13,0.923,2010,1
173,2011,3,7,12,14,3,3,0,0,4,3,7,1,2010,2
173,2012,2,10,12,18,2,2,0,0,6,2,8,1.25,2010,3
173,2013,4,10,15,16,2,4,0,0,2,6,8,1.25,2010,4
173,2014,1,4,8,12,2,1,0,0,3,2,5,0.8,2010,5
176,2010,12,28,53,69,13,3,0,1,7,7,15,1.867,2010,1
176,2011,6,29,31,46,11,2,0,1,6,2,9,3.222,2010,2
176,2012,8,26,36,56,8,3,3,0,4,5,12,2.167,2010,3
176,2013,15,26,56,82,13,8,1,3,6,10,20,1.3,2010,4
176,2014,8,13,40,56,7,7,3,0,2,9,14,0.929,2010,5
180,2010,0,0,6,13,1,0,0,0,2,1,3,0,2010,1
180,2011,1,1,6,11,1,2,0,0,0,2,2,0.5,2010,2
180,2012,0,0,2,4,0,0,0,0,1,0,1,0,2010,3
180,2013,0,0,5,15,0,1,0,1,1,1,3,0,2010,4
180,2014,0,0,4,10,0,2,0,0,0,2,2,0,2010,5
182,2010,1,1,17,30,2,4,0,0,0,6,6,0.167,2010,1
182,2011,0,0,5,12,0,1,0,0,0,2,2,0,2010,2
182,2012,0,0,3,6,0,1,0,0,0,1,1,0,2010,3
182,2013,1,1,6,13,0,1,0,0,0,2,2,0.5,2010,4
182,2014,4,5,12,28,0,2,0,0,0,4,4,1.25,2010,5
183,2010,2,3,5,6,2,2,0,0,0,2,2,1.5,2010,1
183,2011,7,11,24,31,10,4,0,0,0,7,7,1.571,2010,2
183,2012,4,5,23,36,9,2,0,0,1,5,6,0.833,2010,3
183,2013,5,10,32,54,4,4,1,0,2,9,12,0.833,2010,4
183,2014,4,5,22,36,9,3,0,0,0,6,6,0.833,2010,5
184,2010,0,0,2,4,0,0,0,0,0,1,1,0,2010,1
184,2011,2,4,2,8,0,2,0,0,0,2,2,2,2010,2
184,2012,0,0,4,6,0,0,0,0,0,1,1,0,2010,3
184,2013,3,8,11,18,1,3,0,0,0,4,4,2,2010,4
184,2014,1,1,2,4,1,1,0,0,0,1,1,1,2010,5
186,2010,1,2,11,26,0,1,0,0,7,1,8,0.25,2010,1
186,2011,5,5,14,33,0,3,0,0,6,3,9,0.556,2010,2
186,2012,0,0,12,27,3,2,0,0,3,2,5,0,2010,3
186,2013,0,0,4,8,0,0,0,0,1,1,2,0,2010,4
186,2014,1,1,7,15,0,2,0,0,2,2,4,0.25,2010,5
189,2010,1,2,9,14,0,0,0,0,2,3,5,0.4,2010,1
189,2011,1,2,10,17,0,0,0,0,0,6,6,0.333,2010,2
189,2012,1,1,6,7,0,0,0,0,0,3,3,0.333,2010,3
189,2013,0,0,4,6,0,0,1,0,0,1,2,0,2010,4
189,2014,0,0,4,8,0,0,0,0,0,3,3,0,2010,5
190,2010,0,0,4,9,0,1,0,1,0,1,2,0,2010,1
190,2011,0,0,9,11,1,1,0,0,0,2,2,0,2010,2
190,2012,1,1,6,13,1,0,0,0,0,2,2,0.5,2010,3
190,2013,1,2,11,31,0,2,0,0,0,4,4,0.5,2010,4
190,2014,0,0,4,10,0,1,0,0,0,1,1,0,2010,5
193,2010,0,0,5,5,0,2,1,2,0,0,3,0,2010,1
193,2011,1,1,6,8,0,1,0,1,2,0,3,0.333,2010,2
193,2012,0,0,4,6,0,2,0,1,0,1,2,0,2010,3
193,2013,4,6,8,9,0,4,0,5,0,0,5,1.2,2010,4
193,2014,1,1,7,8,1,1,0,3,1,1,5,0.2,2010,5
194,2010,0,0,1,7,0,0,0,1,0,0,1,0,2010,1
194,2011,2,3,5,26,0,4,0,0,0,4,4,0.75,2010,2
194,2012,0,0,3,13,0,2,0,0,0,2,2,0,2010,3
194,2013,2,2,3,15,0,3,0,0,0,3,3,0.667,2010,4
194,2014,0,0,6,16,0,1,1,0,0,1,2,0,2010,5
195,2010,4,3,5,28,0,1,0,3,1,1,5,0.6,2010,1
195,2011,3,1,18,84,1,3,0,4,3,6,13,0.077,2010,2
195,2012,1,2,9,40,1,2,0,0,0,6,6,0.333,2010,3
195,2013,2,7,13,51,2,2,0,2,1,4,7,1,2010,4
195,2014,1,1,12,41,0,0,0,6,0,0,6,0.167,2010,5
196,2010,3,3,19,27,3,2,0,2,3,2,7,0.429,2010,1
196,2011,1,2,2,3,0,0,0,0,1,0,1,2,2010,2
196,2012,1,4,6,11,0,2,0,0,0,3,3,1.333,2010,3
196,2013,1,3,5,7,0,1,0,1,0,1,2,1.5,2010,4
196,2014,0,0,2,4,0,0,0,1,0,0,1,0,2010,5
198,2010,0,0,7,18,1,1,0,0,2,1,3,0,2010,1
198,2011,0,0,4,10,1,1,0,0,1,1,2,0,2010,2
198,2012,0,0,10,23,0,2,0,0,0,5,5,0,2010,3
198,2013,1,1,2,5,0,0,0,0,0,1,1,1,2010,4
198,2014,0,0,3,10,2,0,0,0,1,0,1,0,2010,5
199,2010,2,6,5,8,3,1,0,0,1,1,2,3,2010,1
199,2011,1,3,4,7,1,1,0,0,0,1,1,3,2010,2
199,2012,4,6,16,25,5,3,0,1,2,2,5,1.2,2010,3
199,2013,3,3,16,20,12,1,0,1,1,2,4,0.75,2010,4
199,2014,2,5,9,15,5,1,0,0,2,1,3,1.667,2010,5
200,2010,3,5,5,13,1,4,0,0,0,4,4,1.25,2010,1
200,2011,0,0,2,7,1,1,0,0,0,1,1,0,2010,2
200,2012,5,16,8,19,2,6,0,0,0,6,6,2.667,2010,3
200,2013,9,11,24,64,6,10,0,1,3,11,15,0.733,2010,4
200,2014,3,6,21,55,7,6,0,0,3,8,11,0.545,2010,5
201,2010,1,1,2,7,0,2,0,0,0,2,2,0.5,2010,1
201,2011,1,1,7,21,0,4,0,0,0,4,4,0.25,2010,2
201,2012,2,2,9,26,0,4,0,0,0,4,4,0.5,2010,3
201,2013,1,1,15,35,2,3,0,0,0,6,6,0.167,2010,4
201,2014,1,1,6,13,1,2,0,0,0,3,3,0.333,2010,5
203,2010,1,1,14,30,0,1,0,0,1,4,5,0.2,2010,1
203,2011,1,3,11,21,2,0,0,0,0,3,3,1,2010,2
203,2012,4,4,40,73,1,1,0,0,0,9,9,0.444,2010,3
203,2013,0,0,6,12,0,1,0,0,0,2,2,0,2010,4
203,2014,1,1,4,14,0,0,0,0,0,2,2,0.5,2010,5
204,2010,0,0,27,50,12,2,0,0,3,2,5,0,2010,1
204,2011,4,6,46,91,17,0,0,0,1,9,10,0.6,2010,2
204,2012,4,3,39,71,0,0,0,0,0,9,9,0.333,2010,3
204,2013,1,2,9,17,0,0,0,0,0,2,2,1,2010,4
204,2014,1,1,11,30,0,0,0,0,1,3,4,0.25,2010,5
214,2010,2,2,8,22,0,3,0,2,3,1,6,0.333,2010,1
214,2011,3,5,16,38,6,4,0,2,2,3,7,0.714,2010,2
214,2012,2,2,4,8,2,2,0,1,0,1,2,1,2010,3
214,2013,0,0,6,10,3,2,0,1,0,1,2,0,2010,4
214,2014,2,3,8,14,2,2,0,1,0,2,3,1,2010,5
216,2010,3,5,60,120,28,7,0,8,5,7,20,0.25,2010,1
216,2011,0,0,13,24,9,4,0,0,0,4,4,0,2010,2
216,2012,1,2,6,11,1,2,0,0,0,2,2,1,2010,3
216,2013,3,4,25,47,6,7,0,0,1,7,8,0.5,2010,4
216,2014,1,5,8,17,1,1,0,0,0,2,2,2.5,2010,5
218,2010,3,4,21,44,4,0,0,0,9,5,14,0.286,2010,1
218,2011,5,9,16,27,4,0,0,0,5,4,9,1,2010,2
218,2012,3,8,15,29,2,2,0,0,6,3,9,0.889,2010,3
218,2013,3,3,16,28,4,0,0,0,6,3,9,0.333,2010,4
218,2014,6,13,19,36,5,3,0,2,4,5,11,1.182,2010,5
220,2010,1,4,19,24,8,3,0,0,2,3,5,0.8,2010,1
220,2011,0,0,1,8,0,1,0,0,0,1,1,0,2010,2
220,2012,1,2,12,16,9,1,0,0,0,1,1,2,2010,3
220,2013,2,3,6,15,0,2,0,0,0,3,3,1,2010,4
220,2014,1,1,9,9,0,0,0,0,4,0,4,0.25,2010,5
221,2010,2,1,6,17,0,1,0,0,0,3,3,0.333,2010,1
221,2011,2,5,8,14,0,2,0,1,0,2,3,1.667,2010,2
221,2012,5,10,12,29,1,3,0,0,0,6,6,1.667,2010,3
221,2013,3,6,7,16,1,0,0,0,0,3,3,2,2010,4
221,2014,4,4,7,21,0,2,0,0,0,5,5,0.8,2010,5
222,2010,1,1,1,7,0,1,0,0,0,1,1,1,2010,1
222,2011,1,1,3,13,0,1,0,0,0,2,2,0.5,2010,2
222,2012,2,3,5,18,0,2,0,0,0,3,3,1,2010,3
222,2013,4,2,8,33,0,4,0,0,0,5,5,0.4,2010,4
222,2014,1,1,7,29,0,2,0,0,0,4,4,0.25,2010,5
224,2010,0,0,17,38,0,0,0,0,4,3,7,0,2010,1
224,2011,0,0,5,8,1,1,0,0,1,1,2,0,2010,2
224,2012,0,0,11,19,0,1,0,0,1,3,4,0,2010,3
224,2013,5,10,18,35,0,0,0,6,0,2,8,1.25,2010,4
224,2014,2,2,18,42,0,0,0,8,0,0,8,0.25,2010,5
225,2010,0,0,10,28,3,0,0,0,7,0,7,0,2010,1
225,2011,4,15,29,73,3,1,0,0,16,2,18,0.833,2010,2
225,2012,6,13,25,60,5,7,0,0,7,8,15,0.867,2010,3
225,2013,3,8,18,52,1,3,0,1,3,5,9,0.889,2010,4
225,2014,0,0,3,10,0,0,0,0,2,0,2,0,2010,5
226,2010,1,1,4,10,0,1,0,0,1,1,2,0.5,2010,1
226,2011,0,0,2,7,0,1,0,0,0,1,1,0,2010,2
226,2012,0,0,5,13,0,1,0,0,0,2,2,0,2010,3
226,2013,0,0,1,5,0,1,0,0,0,1,1,0,2010,4
226,2014,0,0,3,8,0,1,0,1,0,1,2,0,2010,5
228,2010,6,8,14,52,5,3,0,4,0,5,9,0.889,2010,1
228,2011,3,8,8,26,3,4,0,0,0,4,4,2,2010,2
228,2012,3,7,4,20,0,1,0,0,0,3,3,2.333,2010,3
228,2013,6,17,16,46,3,7,0,0,0,7,7,2.429,2010,4
228,2014,2,3,7,15,1,2,1,0,0,2,3,1,2010,5
229,2010,8,11,25,47,0,9,0,0,1,11,12,0.917,2010,1
229,2011,1,1,5,10,0,3,0,0,0,3,3,0.333,2010,2
229,2012,1,2,8,16,0,1,0,0,2,2,4,0.5,2010,3
229,2013,2,3,8,14,0,1,0,0,0,4,4,0.75,2010,4
229,2014,1,1,7,13,0,4,0,0,0,4,4,0.25,2010,5
234,2010,3,6,9,14,3,2,0,0,1,2,3,2,2010,1
234,2011,3,10,11,21,3,1,0,0,1,3,4,2.5,2010,2
234,2012,3,6,10,22,3,4,0,0,0,4,4,1.5,2010,3
234,2013,0,0,17,25,2,5,0,0,3,5,8,0,2010,4
234,2014,4,4,14,27,2,4,0,0,1,4,5,0.8,2010,5
235,2010,0,0,1,3,0,1,0,0,0,1,1,0,2010,1
235,2011,1,1,5,12,1,3,0,0,0,3,3,0.333,2010,2
